CGPA,Department,Python,Java,WebDev,DataAnalysis,MachineLearning,CyberSecurity,Networking,DatabaseManagement,UIUX,LabSkills,Research,Teaching,ProjectManagement,Communication,Marketing,FinancialAnalysis,GIS,CriticalThinking,Internship,Career,EmployabilityScore
3.86,Education & Biology,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,Research Scientist,89
3.91,Mathematics,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,Actuary,83
3.73,Computer Science,1,0,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,AI Engineer,81
2.96,Marketing,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,Marketing Specialist,62
2.71,Agriculture,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,Agricultural Officer,59
4.2,Criminology,1,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,1,Cybersecurity Analyst,97
4.26,Data Science,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,Data Analyst,84
2.94,Sociology,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,Policy Analyst,55
3.17,Geography & Planning,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,GIS Specialist,63
3.84,Economics,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,Economist,75
2.47,Statistics,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,Data Analyst,63
3.75,Computer Science,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,Software Developer,83
4.28,Chemistry,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,Lab Scientist,90
3.55,Estate Management,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,Property Manager,80
3.15,Microbiology,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,Public Health Officer,57
3.4,Information Systems,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,Data Analyst,67
4.24,Law,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,Legal Researcher,70
4.1,Computer Science,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,Data Scientist,92
3.23,Banking & Finance,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,Investment Analyst,76
3.28,History & International Studies,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,Legal Researcher,73
3.91,Law,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,Lawyer,68
3.22,Geography & Planning,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,GIS Specialist,75
4.06,Criminology,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,1,Security Analyst,84
4.14,Accounting,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,Accountant,89
3.01,Psychology,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,Social Analyst,65
3.74,Mathematics,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,Actuary,90
2.28,Guidance & Counselling,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,Social Analyst,58
3.64,Accounting,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,Auditor,64
3.38,Agriculture,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,Research Scientist,75
3.6,Education & Mathematics,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,Curriculum Developer,71
2.28,Fisheries,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,Research Scientist,48
3.05,Political Science,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,Social Analyst,66
3.11,Marketing,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,Content Strategist,74
3.25,Statistics,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,Data Analyst,75
3.23,Computer Science,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,Data Scientist,72
3.37,Fisheries,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,Environmental Officer,67
2.87,English Studies,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,Content Strategist,53
4.03,Physics,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,Data Analyst,85
2.64,Psychology,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,Counsellor,57
4.11,Mass Communication,0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,0,1,Marketing Specialist,91
3.87,Microbiology,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,Public Health Officer,84
4.25,Economics,1,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,Policy Analyst,88
3.28,Biochemistry,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,Research Scientist,60
3.71,Marketing,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,Content Strategist,79
4.51,Cyber Security,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,Cybersecurity Analyst,105
4.06,Political Science,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,Policy Analyst,80
4.54,History & International Studies,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,Policy Analyst,102
4.21,Data Science,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,Data Scientist,98
2.89,Chemistry,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,Lab Scientist,72
2.72,Criminology,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,Policy Analyst,73
3.91,Fisheries,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,Environmental Officer,58
3.41,Cyber Security,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,1,0,Security Analyst,65
3.21,Education & English,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,Curriculum Developer,59
3.4,Education & Biology,1,0,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0,Research Scientist,81
3.5,History & International Studies,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,Historian,66
3.53,Political Science,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,0,1,1,Policy Analyst,86
2.81,History & International Studies,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,Historian,57
